"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c"
"a2F5f000000xiMaEAI","","Secured SBL Eligibility Loan - Test PDI","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqJEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42320816752955197","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMbEAI","","Application Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqKEAQ","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42991742860473877","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMcEAI","","Applicants","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqMEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","45141600720268019","LLC_BI__Legal_Entities__c","","","","","","","false","false",""
"a2F5f000000xiMdEAI","","Application Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqMEAQ","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","57661600720268020","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMeEAI","","Applicant Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqMEAQ","false","false","true","true","false","20.0","slide","true","false","true","false","","true","","","MappedSObjectScreenResource","","51611600720268020","Contact","","","","","","","false","false",""
"a2F5f000000xiMfEAI","","Previous Address","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqMEAQ","false","false","true","true","false","40.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","27281600720268021","Contact","","","","","","","false","false",""
"a2F5f000000xiMgEAI","","Enhanced Fees Management","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqOEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","41921600720268023","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMhEAI","","Debt Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqPEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","85001600720268024","LLC_BI__Debt__c","","","","","","","false","false",""
"a2F5f000000xiMiEAI","","Underwriting_Overview","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqPEAQ","false","false","true","true","false","60.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","54641600720268026","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMjEAI","","Applicants","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqQEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","80221600720341644","LLC_BI__Legal_Entities__c","","","","","","","false","false",""
"a2F5f000000xiMkEAI","","Application Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqQEAQ","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","34841600720341645","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMlEAI","","Employer Info","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqQEAQ","false","false","true","true","false","20.0","slide","true","false","true","false","","true","","","MappedSObjectScreenResource","","00351600720341645","Contact","","","","","","","false","false",""
"a2F5f000000xiMmEAI","","Marital Status & Dependents","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqQEAQ","false","false","true","true","false","50.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","48311600720341646","Contact","","","","","","","false","false",""
"a2F5f000000xiMnEAI","","UI Collateral Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqREAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","70921600720341647","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMoEAI","","Applicant Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqQEAQ","false","false","false","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42796679344859081","Account","","","","","","","false","false",""
"a2F5f000000xiMpEAI","","Credit Authorization/Joint Intent","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqTEAQ","false","false","false","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","42801907679328248","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMrEAI","","Next Steps","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqVEAQ","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42026387749655120","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMsEAI","","Manual Underwriting","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqWEAQ","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42436132863705865","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMtEAI","","Exposure Confirmation","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqXEAQ","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42642258741948996","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMuEAI","","Approver 2 Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqXEAQ","false","false","true","false","false","30.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42690346092289065","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMvEAI","","Approver 1 Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqXEAQ","false","false","true","false","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42845144351141664","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMyEAI","","Secured RL Eligibility Loan","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqZEAQ","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","21701602078251511","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiMzEAI","","Online Income Information","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqaEAA","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42951341567006027","LLC_BI__Income__c","Income Information","","","","","","false","false",""
"a2F5f000000xiN0EAI","","Employment Information","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqaEAA","false","false","false","false","false","5.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42803243285654300","LLC_BI__Income__c","Employment Information","","{{IF=""A OR B""}}
{{COND=""A"" FIELD=""LLC_BI__Income__c.LLC_BI__Income_Type__c"" IS=""Gross Annual Income""}}
{{COND=""B"" FIELD=""LLC_BI__Income__c.LLC_BI__Income_Type__c"" IS=""Other Income""}}
{{ENDIF}}","a2F5f000000xiMzEAI","","","false","false",""
"a2F5f000000xiN1EAI","","OARL Personal Contact (Individual)","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqbEAA","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42091334483326552","Contact","","","","","","","false","false",""
"a2F5f000000xiN2EAI","","OARL Personal Contact Mailing Address","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqbEAA","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42881971439017351","Contact","","","{{IF=""A""}} {{COND=""A"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}} {{ENDIF}}","a2F5f000000xiN1EAI","","","false","false",""
"a2F5f000000xiN3EAI","","OARL Primary Identification","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqbEAA","false","false","false","false","false","30.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42089895662657270","Contact","Primary ID Details","Please enter or confirm your Primary ID information","","","","","false","false",""
"a2F5f000000xiN4EAI","","OA Retail Personal Contact (Individual Other Involved)","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqcEAA","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","36661602603021302","Contact","","","","","","","false","false",""
"a2F5f000000xiN5EAI","","OA Retail - Mailing Address Info (Individual Other Involved)","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqcEAA","false","false","true","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","67731602603021303","Contact","","","{{IF=""A""}} {{COND=""A"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}} {{ENDIF}}","a2F5f000000xiN4EAI","","","false","false",""
"a2F5f000000xiN6EAI","","Rental Expense","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqdEAA","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42743285209030347","LLC_BI__Debt__c","","","","","","","false","false",""
"a2F5f000000xiN7EAI","","Debt Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqeEAA","false","false","false","true","false","0.0","slide","false","false","false","false","","false","","","MappedSObjectScreenResource","","23511602764631668","LLC_BI__Debt__c","","","","","","","false","false",""
"a2F5f000000xiN8EAI","","Add Debt","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqeEAA","false","false","false","true","false","30.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","47501602764631669","LLC_BI__Debt__c","","","","","","","false","false",""
"a2F5f000000xiN9EAI","","Add Asset","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqeEAA","false","false","true","true","false","40.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","70551602764631669","nRetail__Asset__c","","","","","","","false","false",""
"a2F5f000000xiNAEAY","","Borrowing Structure","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqfEAA","false","false","false","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","42381602764631671","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiNBEAY","","Application Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqgEAA","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42767612614932431","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiNCEAY","","Loan Team Members","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqhEAA","false","false","false","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","42612953565472471","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiNDEAY","","Pricing Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqgEAA","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42585988789327085","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiNEEAY","","Collateral Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqiEAA","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42846165560699435","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiNFEAY","","Editable Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqjEAA","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42043050201201829","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiNHEAY","","OA- Retail Loan Primary Identification (individual Other Involved)","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqcEAA","false","false","false","false","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42468691720765814","Contact","","","","","","","false","false",""
"a2F5f000000xiNIEAY","","Secured RL Eligibility Loan","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqlEAA","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","57981603129897154","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiNJEAY","","Rental Expense","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqmEAA","false","false","false","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42437107615963589","LLC_BI__Debt__c","","","","","","","false","false",""
"a2F5f000000xiNKEAY","","OA - Retail Additional Personal Info","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqbEAA","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42502012207070733","Contact","","","","","","","false","false",""
