"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen_Section__c","nFORCE__Display_Order__c","nFORCE__Field_Set_Key__c","nFORCE__Layout__c","nFORCE__Parent_Configuration__c","nFORCE__Parent_Relationship_Name__c","nFORCE__Section_Header__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Filter_Criteria__c","nFORCE__Limit__c","nFORCE__Offset_By_Limit__c","nFORCE__Sort_Criteria__c","nFORCE__Unique__c"
"a2H5f000000yMXEEA2","","SC-000000920","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVtEAI","2.01","LLC_BI__UI_Loan_Products","","a2H5f000000yMX5EAM","LLC_BI__Legal_Entities__r","","1112","LLC_BI__Legal_Entities__c","","","false","","false"
"a2H5f000000yMXFEA2","","SC-000000921","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVQEAY","2.01","LLC_BI__UI_Deposit_Products","","a2H5f000000yMX6EAM","LLC_BI__Legal_Entities__r","","1113","LLC_BI__Legal_Entities__c","","","false","","false"
"a2H5f000000yMXGEA2","","SC-000000922","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVeEAI","0.0","UI_Loan_Details","","","","Loan Details","1114","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXHEA2","","SC-000000923","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiWBEAY","0.0","UI_Loan_Pricing","","","","Pricing","1115","LLC_BI__Loan__c","","0.0","false","","false"
"a2H5f000000yMXIEA2","","SC-000000924","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiWPEAY","0.0","LLC_BI__UI_Referral_Information","","","","Referral","1116","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXJEA2","","SC-000000927","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVdEAI","0.0","LLC_BI__UI_Loan_Summary","","","","Loan Details","1119","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXKEA2","","SC-000000928","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVkEAI","0.0","LLC_BI__UI_CRA_Loan_Information","","","","Loan Information","1120","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXLEA2","","SC-000000929","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUtEAI","0.0","LLC_BI__UI_CRA_Action_Taken","","","","Action Taken","1121","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXMEA2","","SC-000000930","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiWMEAY","0.0","LLC_BI__UI_CRA_Property_Location","","","","Property Location","1122","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXNEA2","","SC-000000931","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiW1EAI","0.0","LLC_BI__UI_CRA_Other","","","","Other","1123","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXOEA2","","SC-000000932","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUyEAI","0.0","LLC_BI__UI_HMDA_Application_Loan_Information","","","","Application or Loan Information","1124","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXPEA2","","SC-000000933","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUrEAI","0.0","LLC_BI__UI_HMDA_Action_Taken","","","","Action Taken","1125","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXQEA2","","SC-000000934","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiWKEAY","0.0","LLC_BI__UI_HMDA_Property_Location","","","","Property Location","1126","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXREA2","","SC-000000935","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVmEAI","0.0","LLC_BI__UI_HMDA_Loan_Lifecycle","","","","Loan Lifecycle","1127","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXSEA2","","SC-000000936","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiWHEAY","1.01","","","","","","1128","Account","","","false","","false"
"a2H5f000000yMXTEA2","","SC-000000937","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiWHEAY","2.01","LLC_BI__ReviewDisplay","","a2H5f000000yMXSEA2","LLC_BI__Product_Packages__r","","1129","LLC_BI__Product_Package__c","","","false","","false"
"a2H5f000000yMXUEA2","","SC-000000938","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVsEAI","1.01","","","","","","1130","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXVEA2","","SC-000000939","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVsEAI","2.01","UI_Loan_Loan_Team_Members","","a2H5f000000yMXUEA2","LLC_BI__Loan_Teams__r","","1131","LLC_BI__LoanTeam__c","","","false","","false"
"a2H5f000000yMXWEA2","","SC-000000940","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiW7EAI","1.01","","","","","","1132","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXXEA2","","SC-000000941","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiW7EAI","2.01","CM_Participations","","a2H5f000000yMXWEA2","LLC_BI__Participations__r","","1133","LLC_BI__Participation__c","","","false","","false"
"a2H5f000000yMXYEA2","","SC-000000942","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiWVEAY","1.01","","","","","","1134","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXZEA2","","SC-000000943","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiWVEAY","2.01","UI_Risk_Rating","","a2H5f000000yMXYEA2","LLC_BI__Risk_Rating_Review__r","","1135","LLC_BI__Annual_Review__c","","","false","","false"
"a2H5f000000yMXaEAM","","SC-000000944","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVLEAY","1.01","LLC_BI__Construction","","","","","1136","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXdEAM","","SC-000000947","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiLXEAY","1.01","","","","","","1139","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXeEAM","","SC-000000948","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiLXEAY","2.01","UI_Loan_Adverse_Action","","a2H5f000000yMXdEAM","LLC_BI__Adverse_Actions__r","","1140","LLC_BI__Adverse_Action__c","","","false","","false"
"a2H5f000000yMXhEAM","","SC-000000951","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVuEAI","1.01","","","","","","1143","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXiEAM","","SC-000000952","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVuEAI","2.01","UI_Loan_Memo","","a2H5f000000yMXhEAM","LLC_BI__Change_Memos__r","","1144","LLC_BI__Credit_Memo_Modifcation__c","","","false","","false"
"a2H5f000000yMXjEAM","","SC-000000953","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVVEAY","1.01","","","","","","1145","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXkEAM","","SC-000000954","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVVEAY","2.01","UI_Loan_Fees","","a2H5f000000yMXjEAM","LLC_BI__Fees__r","","1146","LLC_BI__Fee__c","","","false","","false"
"a2H5f000000yMXlEAM","","SC-000000955","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiWfEAI","1.01","","","","","","1147","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMXmEAM","","SC-000000956","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiWfEAI","2.01","UI_Stage_History","","a2H5f000000yMXlEAM","LLC_BI__Opportunity_History__r","","1148","LLC_BI__Opportunity_History__c","","","false","","false"
"a2H5f000000yMXnEAM","","SC-000000957","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVvEAI","1.01","UI_Loan_Narrative","","","","","1149","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMYJEA2","","SC-000000989","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUvEAI","1.01","","","","","","1181","Account","","","false","","false"
"a2H5f000000yMYKEA2","","SC-000000990","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUvEAI","2.01","LLC_BI__UI_Tasks","","a2H5f000000yMYJEA2","Tasks","","1182","Task","","","false","","false"
"a2H5f000000yMYpEAM","","SC-000010531","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiarEAA","1.01","LLC_BI__UI_Budget_Details","","","","","42241112990305845","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMYqEAM","","SC-000010532","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiVOEAY","2.01","LLC_BI__UI_Deposit_Products","","a2H5f000000yMVTEA2","LLC_BI__Legal_Entities__r","","42832771969942875","LLC_BI__Legal_Entities__c","","","false","","false"
"a2H5f000000yMYrEAM","","SC-000010333","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiacEAA","1.01","UI_Structure_Information","","","","","42636243849917012","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMYsEAM","","SC-000010334","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiabEAA","1.01","UI_Compliance_Information","","","","","42951286771601951","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMZPEA2","","SC-000010370","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiZoEAI","1.01","UI_Loan_Details","","","","","42355113755085998","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMZQEA2","","SC-000010371","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiasEAA","1.01","UI_Approval_Fields","","","","","42068486761861005","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMZREA2","","SC-000010372","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xia4EAA","1.01","","","","","","42919976750688686","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMZSEA2","","SC-000010373","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xia4EAA","2.01","UI_Fees","","a2H5f000000yMZREA2","LLC_BI__Fees__r","","42049256418606453","LLC_BI__Fee__c","","","false","","false"
"a2H5f000000yMZTEA2","","SC-000010374","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiatEAA","1.01","LLC_BI__Service_Details","","","","","42787769521856457","LLC_BI__Treasury_Service__c","","","false","","false"
"a2H5f000000yMZUEA2","","SC-000010375","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiauEAA","1.01","UI_Loan_Details","","","","","42227760270089452","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMZVEA2","","SC-000010376","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiavEAA","1.01","LLC_BI__UI_Balance_Information","","","","","42958563038355886","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMZWEA2","","SC-000010377","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiawEAA","1.01","UI_Loan_Narrative","","","","","42804242305992322","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMZXEA2","","SC-000010378","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiaxEAA","1.01","LLC_BI__UI_Booked_Information","","","","","42361371084748167","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMZYEA2","","SC-000010379","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiayEAA","1.01","","","","","","42416214627530769","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMZZEA2","","SC-000010380","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiayEAA","2.01","UI_Loan_Memo","","a2H5f000000yMZYEA2","LLC_BI__Change_Memos__r","","42806475681316009","LLC_BI__Credit_Memo_Modifcation__c","","","false","","false"
"a2H5f000000yMfZEAU","","SC-000001216","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYjEAI","1.01","","","","","","42022970911522289","Account","","","false","","false"
"a2H5f000000yMfaEAE","","SC-000001217","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYjEAI","2.01","LLC_BI__UI_Loan_Products","","a2H5f000000yMfZEAU","LLC_BI__Legal_Entities__r","","42679535700689311","LLC_BI__Legal_Entities__c","","","false","","false"
"a2H5f000000yMfbEAE","","SC-000001218","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYkEAI","0.0","LLC_BI__Pricing_Summary","","","","Rate Structure","42881098188827691","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMfcEAE","","SC-000001219","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYlEAI","0.0","LLC_BI__Pricing_Summary","","","","Payment Structure","42501282548773124","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMfdEAE","","SC-000001220","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYmEAI","1.01","","","","","Risk Rating","42636570679299152","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMfeEAE","","SC-000001221","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYmEAI","2.01","LLC_BI__UI_Risk_Rating","","a2H5f000000yMfdEAE","LLC_BI__Risk_Rating_Review__r","Risk Rating","42581155732352900","LLC_BI__Annual_Review__c","","","false","","false"
"a2H5f000000yMffEAE","","SC-000001222","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYnEAI","1.0","","","","","Change Memo","42961248398969091","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMfgEAE","","SC-000001223","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYnEAI","2.0","LLC_BI__UI_Memo_Action","","a2H5f000000yMffEAE","LLC_BI__Change_Memos__r","Change Memo","42416835639893134","LLC_BI__Credit_Memo_Modifcation__c","","","false","","false"
"a2H5f000000yMfhEAE","","SC-000001224","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYoEAI","0.0","LLC_BI__UI_Fees_Summary","","","","Fees Summary","42483811352016651","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMfiEAE","","SC-000001225","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYpEAI","1.01","","","","","Team Members","42808808781956246","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMfjEAE","","SC-000001226","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiYpEAI","2.01","LLC_BI__UI_Loan_Team_Members","","a2H5f000000yMfiEAE","LLC_BI__Loan_Teams__r","Team Members","42085301228340363","LLC_BI__LoanTeam__c","","","false","","false"
"a2H5f000000yMflEAE","","SC-000001230","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiLfEAI","1.01","LLC_BI__Deposit_Individual_Relationship_Details","","","","","42835771722199705","Contact","","","false","","false"
"a2H5f000000yMfmEAE","","SC-000001233","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiLiEAI","1.01","LLC_BI__UI_Relationship_Detail","","","","","42732157493772132","Account","","","false","","false"
"a2H5f000000yMfnEAE","","SC-000001234","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiLjEAI","1.01","LLC_BI__Deposit_Individual_Relationship_Details","","","","","42946152914928541","Contact","","","false","","false"
"a2H5f000000yMisEAE","","SC-000010201","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiZqEAI","1.01","","","","","","42531615897686752","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMitEAE","","SC-000010202","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiZqEAI","2.01","UI_Collateral_Pledged","","a2H5f000000yMisEAE","LLC_BI__Loan_Collateral__r","","42840505130019281","LLC_BI__Loan_Collateral2__c","","","false","","false"
"a2H5f000000yMiuEAE","","SC-000010203","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiZrEAI","1.01","","","","","","42449893072365071","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMivEAE","","SC-000010204","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiZrEAI","2.01","UI_Loan_Collateral_Aggregate","","a2H5f000000yMiuEAE","LLC_BI__Loan_Collateral_Aggregate__r","","42815310193528191","LLC_BI__Loan_Collateral_Aggregate__c","","","false","","false"
"a2H5f000000yMiyEAE","","SC-000010207","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiZvEAI","1.01","","","","","","42551394031323998","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMizEAE","","SC-000010208","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiZvEAI","2.01","UI_Fees","","a2H5f000000yMiyEAE","LLC_BI__Fees__r","","42821995282191093","LLC_BI__Fee__c","","","false","","false"
"a2H5f000000yMj0EAE","","SC-000010209","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiZyEAI","1.01","UI_Key_Dates_Read_Only","","","","","42102969720875560","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMj1EAE","","SC-000010210","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiZuEAI","1.01","UI_Key_Dates_Editable","","","","","42635171687761667","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMj2EAE","","SC-000010211","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiZxEAI","1.01","UI_Post_Closing_Review","","","","","42083971781522384","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMj8EAE","","SC-000010217","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xia2EAA","1.01","","","","","","42960690971479483","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMj9EAE","","SC-000010218","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xia2EAA","2.01","UI_Third_Party_Reports","","a2H5f000000yMj8EAE","LLC_BI__Third_Party_Reports__r","","42423229692041072","LLC_BI__third_party_report__c","","","false","","false"
"a2H5f000000yMjqEAE","","SC-000011434","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","a2F5f000000xibREAQ","1.01","LLC_BI__UI_Loan_Information","","","","","7551753B_0B10_4D12_910A_7E62624D270B","LLC_BI__Loan__c","","","false","","false"
